id,feet,median
sg:639a6d9a994246fa87f1ae2a6a79df8b,1786,73.0
sg:26d9653bd3304777863cef828275d600,12886,47.0
sg:d12fb9cdab03492bb40bc70e89bbb079,78143,50.5
sg:bd32abd3ec1c4023999543f5cd0ddfe6,13663,61.0
sg:2ba01f10239748c19f89a26ad936f426,11762,50.0
sg:6283b2989ab0487586f2d02f1c3903c3,35580,26.0
sg:01b63157c1b94a2f8aed7437cebb48d7,615284,69.5
sg:c96b77431ff140ce8838e789bd950bad,1088,23.5
sg:caf119f8cafb496ca6e9c86966d37ef5,10696,27.0
sg:3ac515ddc57b49a6a4b6b15847b873d5,7829,53.0
sg:aaaf4de4dba448bf8f95e779472307d0,66846,79.0
sg:0acb1078bc2b40859383db9303a7a08e,14954,39.5
sg:36aa127511e946d5b3d0558318a7f4d6,135132,50.0
sg:c3cfd84c33cc49028fe427071e41ab07,34341,50.0
sg:7c95064b6bf74873b922ae2dd049bdcc,66011,17.0
sg:cd891c77e16c4a4886deac8623eabae3,14302,136.0
sg:0f182e3189454966971b9f668ef3f1f5,41351,52.0
sg:bcca05cc6e764d98b4f7b0ebef66f343,8523,46.0
sg:b8da4865f8884065b32a46ad0d337253,12090,28.0
sg:0ba415a7558e446caec1ac19eb4f0121,11005,22.0
sg:2f6a001298a0496a98895a65f7b00f2a,30031,42.0
sg:1252254d6f8347f88e38d7f046c93028,8859,29.0
sg:d9a7b81e57f84f1d803f354efa082c6e,9894,51.0
sg:20787e8384294150936a485dcd3e181b,8925,62.0
sg:a06b103224474c0cae2b0bea37bd8cba,2389,20.5
sg:065a5a8337b84deebc28cfcecd58088b,3615,19.0
sg:1a1d326fb5174af884686ca902c82d27,1794,34.5
sg:020528091e3c4f82a05a506c5f257d33,36566,18.5
sg:a31ec9c00a5c4e75ae1b65c128853b22,83247,14.0
sg:dfc9fda2f60741c08fe31b4cb8637d9f,5668,56.0
sg:325014f751a64d76a0a73357b36f61f5,4305,22.0
sg:aa9ad5b4c00541fda6b1b046cdcd2c61,8399,38.5
sg:f6c5764e6cf9484b9bd6ad4292e47847,25170,92.0
sg:e8f4bb0b4ff64b5f8744147f4996857a,29582,30.0
sg:746160da82f54312a3739ecd578e92b0,12692,51.0
sg:4ed7aabc85894319a1bd5facad4ba3b1,46294,68.0
sg:1236ebb80bab4b439b9ec2d4cc9fe488,21231,59.5
sg:932708f4605c46089034fbb71252e321,20024,36.0
sg:18bd6b99623c4e3e85f780c6f378808b,8029,26.75
sg:8e243579d8254580aa5c5f2f9cafa7d6,17604,52.0
sg:7316f7cc279948ce8934fb3b751a38e3,9896,49.0
sg:fda45ec235fe4f50ac98d5e89a65e44b,51334,30.5
sg:63fc96a93b954e088cb2a56130acfc2c,1738,15.0
sg:146d2428e509404fb6b3623bc981f6ad,1482,30.5
sg:80a7a700367343509b34e746ee5de2ee,13305,46.0
sg:ab23bb45f3f64365b06e2536811a814b,1615,25.0
sg:fa2c0552ffc74892809c4d5b4ac40466,1489,63.0
sg:71a15278a0bf418d9eedfd36154cf616,86070,20.0
sg:4c507e7d14544a03a727568d5f597a66,172670,40.0
sg:b9f02b9c0a4d4e1fb995c934f730146a,23960,56.0
sg:1135f4bde752404abc83bb00b68ed56e,1860,45.0
sg:2849d110b6dd429098037ce6572ac49e,10191,26.0
sg:a6f61cba8918415b8e47639eb1f3f071,16660,134.0
sg:a3cfd2fd48bf42ce81ffc177b39c38a1,2294,21.0
sg:6d511d2a989149e5a9f221da2cb7b534,32813,58.5
sg:78576e80a96348b0be3904fe64ecd57b,4006,30.0
sg:c5196c3827bf43ff9eac4cee7d43a217,4125,20.0
sg:08eebdcdb79c49bba85b00463a3ecce8,106158,55.0
sg:15e75f0897ea484ebe5d03d8bec3ea03,32275,33.5
sg:6bf610bea326400bb052ee1e4e3e3f43,28823,26.5
sg:3d002667717a433bba6e1cb6a8b3055f,19465,22.0
sg:1f3bd4a66fda4a788b7b3a0943b2c146,5716,28.0
sg:7b4b92abdcad4fc9924c5446ba24cfc7,2141,35.0
sg:29c1ee4c12bb4bf480e33173d73c9875,8107,19.5
sg:ff6e1c12b3674c4097b04f0bedaa8a31,7259,49.0
sg:845384d894e142649d07dcb8bb9e9176,13194,33.0
sg:4bcf0f367825445ea44f6c86e674559f,31060,64.0
sg:89d26e9125c841f78d28737fabd5ab65,22457,20.0
sg:80935de2d0834e7384c2a02568100850,2921,30.0
sg:b6b7dc4e3c854e559748e6905f30505d,4390,29.5
sg:a2aa65848e264e50ad987589140f9ad1,634,61.5
sg:9966328e40c24f9bb8cf99976f0ad717,16671,116.5
sg:e85c0bd4ffee4ab19c27624c27fbcb8d,9011,22.0
sg:6ee9ca36245b453cb7c192242bbba48c,8376,56.0
sg:fdd5f63944b745aa8ed2134938ef3932,881076,75.0
sg:823ce05d17b44e42a6460177aadca5db,29577,60.0
sg:82b2fa432ac14ef295af48ccd38824e1,45340,59.0
sg:360ad9793d594bd7bf8dc4c817821057,26321,48.0
sg:1de3ef618afc41fab9397965948afe5f,7585,20.5
sg:3a6494d3e2da4af9ba7e501bc684bad1,36317,63.0
sg:32486e2d277448b78b67f3c6d67fe1e9,59137,28.0
sg:78988d103f2545f58935462110a98fe0,7972,54.0
sg:e0b73cbfeefa497bb90c7b220ba920a2,2520,61.5
sg:3aac9ea5bf8d4c039f9c6e8415c2beab,39743,27.0
sg:e1f56784330e4bdbada7b971b70b78bd,8239,68.5
sg:cf21803d329c47e391d942e671b2fe9a,7829,77.0
sg:570b0b8d3140479b83bf478a61a558eb,17303,20.0
sg:54222581bbd6441db9c4f70a5b410eea,90237,15.0
sg:21fded97bf6f4519b7de0292a64d76c5,8622,68.5
sg:60f627587f254001aafa315efea6f18f,40574,22.0
sg:e708a836a774467fb6c4d99be40c4481,1312,26.0
sg:dedf17717e974a75a57dfa6fcf70c1dd,13789,58.0
sg:e27461f96bb24009a8920e91a075bd30,15300,35.0
sg:354e43ce4af042d8a1cee3f2419a5a05,11482,26.5
sg:11f5bd086be24f079fad3d964ede719d,3306,21.0
sg:58149d82ec304ff9b00ce6742650038e,11125,20.5
sg:1893fafed5d242a6a78a8ee6472bbe13,5047,38.0
sg:d309dd892487475f9554d73c3c6b9024,54057,40.0
sg:d503acdfb2c0496a943cf85e9ea54797,20385,116.0
sg:d0f654acd58449fb8a8f631cca4fcd4d,107777,31.5
sg:9d66a4b809974e2d95bdfb73d66395a8,29097,80.5
sg:e0d214c08a7a43bd95f62e7963bc94d8,33916,42.5
sg:76edf56da6ef4405a0c1c5c977372763,19895,53.5
sg:6c4c9fd393234ef6a51e7571c86831f9,31935,68.0
sg:238fc01b12354e0c86e33333b520e538,32453,63.0
sg:596399f5949f410e8d08744e04d631bf,109480,24.5
sg:4cffc5d2e6f74e19aeabf6467aa4e803,2054,53.0
sg:3a71c47ef6284bc695b6dbac78946bc7,3003,31.0
sg:c67535b09c9a43dd9dc05aec104b84de,5291,56.0
sg:4a7b54b98cb740568d14f28b0bd7137c,1219,39.0
sg:76bae6b0faf0456da1f86c51566f6a98,12852,25.5
sg:22ad48c41fd449b18d449ce3989f9982,2917,18.0
sg:5859728f9e2a48cfaab3d7194dc8c7e6,20759,46.0
sg:9812015970ba44b79109564b3343702a,39665,68.0
sg:219ce99fcced41fc833b0ef20da05d70,2256,21.0
sg:7ec6dab36a074fc7a5a4d68a0f95be7c,2657,63.0
sg:e361892fac3345d6bc8cf1172a0b9f06,37000,35.0
sg:54df292ddf184ff1aa84979e22905377,7909,22.0
sg:e86b19d056604aecbd5c22841f1f1942,7067,19.0
sg:f055596aa08f4c5a94866b288e9fc175,27987,42.0
sg:38a72e85c1c04aab95a47967ef0cd471,3517,24.5
sg:efaaa02d01a845bd82739a161f0577dd,5166,63.0
sg:d9ac0411e93c4d1aa198ca2449d7bb94,7903,44.0
sg:588a57ff4187416bbb2b93019e342ee0,53818,161.5
sg:a297cc1212914d14913f3cbdc490cd8a,2416,53.0
sg:7360b6d105fc4f819804ddbea381d0bd,80144,138.0
sg:8e5c0251dc17460db7f9824b44ddf470,33601,38.5
sg:bcef68fcd4e34e208effc35b6d3ab84a,8489,66.0
sg:caa85579d83542ef92ffa1e2433c4dec,81421,41.0
sg:3567efd1523348e795b125db87d7c4b0,26493,91.0
sg:f82a9df57f344f4aa796f2b4d7754ff3,66565,87.5
sg:e2fdcbfca7104c638c7811c3a35a39f6,730,33.5
sg:2602108bc5894bef88182219cb88ac45,4758,52.0
sg:36f55f881de848609c72549ec0514a45,763,38.0
sg:95cdbbf60caf4a3fab41db6de9981f0b,10667,20.0
sg:7aea29fcc3054e1c9080ebead148de00,18928,61.0
sg:dcfd0f906ab94e84a0fcce7fe66cc7ea,18298,59.0
sg:0b7b4e5bf9a14305b6cd7acea66ba7c5,11430,63.0
sg:e624621db7a84a3ebc983c1b0b424051,72838,56.0
sg:cb310a62e1db4a3ba86ec777aa103f58,8925,53.0
sg:5c87688f62fb4216a5832581305c760e,126909,75.0
sg:2d917368c8bd4ceea9bcc3871559d90c,75370,67.0
sg:0591830627ce413282782adf71c3ea03,3010,74.0
sg:2c897aa5790d47c98a4df0a292553886,5270,105.5
sg:ca8063f193c14b59aeab1ffc011b87f5,1515,26.5
sg:34d3952ca4a34dde8f8d8316b7977cc1,11030,127.0
sg:db4a0b4fedff423dafe02573e5aad071,25134,50.0
sg:d924b29a426c4466a4199cf9149e8dc5,6593,59.5
sg:06a418110cb3427db78814a6b21b26da,26132,31.0
sg:10f41f27bec54e6c96f6a743499a47ef,7727,26.0
sg:c4adccced9b946f7bcae4ecb24ea0e51,83207,64.0
sg:c5de168b2b2c4142b0a8fdacac505f0d,12741,139.0
sg:0b83dd6460f84c1fb200af3fef1f284a,30302,77.0
sg:c0f0150fb28145efafb271507c89d265,212763,62.0
sg:7c78ebc9347d4524a867a22feb485cef,1510,121.0
sg:22adf900f8e74cdca37cfcfc19bf67f4,4542,41.0
sg:d87f08879a78403abdf3cd53675fb59e,13293,62.0
sg:c7b5841836454d53a9eddb2be906642d,10406,83.0
sg:ab712842a1384320ae9b1d042328f7c0,1988,797.0
sg:55b85d2481f14076b78be914c43ee060,2574,60.0
sg:a5afbc5f1ce443e5b71fe4f69696610d,49033,48.0
sg:5ad66c91935b4a44a4e4ed71c7e864fb,8152,40.5
sg:64af4488bcdf4f8a93f271c49d1eb4a2,15552,33.0
sg:0b05eab8dd51414c87c71c7a02ca1289,2738,40.0
sg:b6ae1dea35e449629c7528a5e68b9c9f,70938,74.0
sg:99cbc20ae57e4b1480af9157733614e1,5525,30.0
sg:d0df5bcdaffc48748889efd3d751bdee,166733,49.0
sg:db7cd39b742042d69f518bb2029d6515,7570,29.0
sg:3d0cb5cd3f9b4e90941544ca020beb1f,34807,151.5
sg:8dd567981c5442f49952676a558cb355,10930,61.5
sg:98ddae4cdf75488ba0816f90e93b3f9e,6324,34.0
sg:274933d6764140e8b0f91c7a432c56e6,27003,65.5
sg:e8cb38626a454a89a1b7c4757bd8b41b,3871,41.0
sg:31260c412e6649f8a695802258c6fa19,17267,29.0
sg:73c028c83409433eac74a01efb3b8251,14405,59.0
sg:48b998910e7441dfb7ee0a1134d9f22d,19375,20.0
sg:cdd7170bf8fe4d218759dae27bb9f138,3157,48.5
sg:ad6863ba39ed49388a8ffdd401363579,61479,107.0
sg:dcd08ba007b3439e9dfa4fc1e17aafdc,15924,44.0
sg:4e1548f39b0a4dc7a10b69dd938339c4,63874,61.0
sg:03843d28304243b8b22114abcf4d833f,51771,45.0
sg:1e0c667ba2ca4bc7a885a3f975d7fe0d,22457,22.0
sg:14ef2da5270c440f99f51d3eb360e0f8,48916,46.5
sg:de87af52824b41a5b9d576b3136403be,89765,106.5
sg:7ebeb5c2e8de429088935104720b0c84,402039,45.0
sg:8c1c5d6820264e7888c4d02e53caeb29,42951,26.0
sg:e23a6d90652244519e5b7010348c27d8,2515,41.5
sg:ae903bba7c2548f99e834d796bdea7f8,18687,77.0
sg:59dfca5cc4694712a46dab2e2dded71d,44774,61.0
sg:0daa5faa679548aab63e7ee38cc0ae44,15075,21.0
sg:70cdab71f321446792667d75e09869f0,51995,68.5
sg:6c44349a1de542e2a62a986f2df75b28,52850,41.0
sg:dd31a403bd614151bd0d2c4012e38cea,8167,23.5
sg:8be0fe163a414d519b1d59adf1eca5ac,7382,21.0
sg:f4c784cafb4f45c1a056bd1d9a45355e,17949,32.0
sg:a115528dde114881a90dc23d1143793b,16463,30.0
sg:09869a61a1424034b53d6d9845989e44,14385,164.0
sg:a58c4021b06b432697fc222f5398aa4e,7915,47.0
sg:180b92fd966e46f393db5f0796d53119,17597,16.0
sg:b2f3014ad1d14882b64e77a94078b417,5479,24.5
sg:483ad07ddcbc49fdb76731b881e1dd84,72838,69.0
sg:ef827a2194434c73bd4091ec0a9d0c2f,10976,51.0
sg:4b1282cd3da6400f988d74b6568ce051,3335,27.5
sg:3343df98627a4a27a2131918b91c3bd4,83708,41.0
sg:e91818a0ad7a40cdb2b2a241cc1fa377,5842,53.0
sg:5620b3c10566473081a7a9830094d90f,4337,192.0
sg:cb5f437022dc45b5a5b65f1f3b219ff2,33488,45.0
sg:f4d06f676e4b40ae8cf1321a6fb2f7c9,26062,61.0
sg:75f54fcacfdd44c39ef6e9150a72d032,17970,41.0
sg:c39ae056e209451ca498e30933cabb4e,14191,33.0
sg:38e7f3db49524726819bb702cf5a2f60,6977,39.5
sg:4e295553dcb840ea99b03e6e5228810a,3139,68.5
sg:ac62529c7dd14c8392168b846fd011df,1698,52.0
sg:80aba1fac94f44eca19fdd76203c4f78,1209,39.0
sg:57bd8d07a79646a5a340eac9ed15107d,1208,40.0
sg:23f2b9354ecc4073b9aab32776b117fc,12438,23.0
sg:a1020403735c4976bd648d0ad9b2c7c8,45256,52.0
sg:9caef0292cf34d998f4e84cf566bd063,21208,30.0
sg:592023b697654be79764e580fc2e772c,12045,59.5
sg:1a77c4368fdf4b07be001e771f64527e,12462,27.0
sg:d2519868e5dc412facee2c2aa5b49ec2,12010,35.0
sg:1cfc18aa39ef450dbe15701cf96f27e7,24475,64.5
sg:57bd9e7196c6453aa075e62bc7e3b834,2507,44.0
sg:cfe6f0ed2e7546ed8a23a6ffbc7e3aba,21713,16.0
sg:3c0b6b85c89c4135981978c1ce575e2f,70318,65.0
sg:6eb220bb01cf45acbc707b6bacd2e750,3695,77.5
sg:04712cfa7aac450f841075828f837289,20285,59.0
sg:31031167fae143bdb1b922aeaa6a71f9,15254,46.0
sg:4bf37e49b5694ad7937c729809eda2a2,36403,65.5
sg:0866376d44ab4df3b5c26baddd71ef5c,78820,47.0
sg:a39990d7043b4cfd98c74717015b7618,12886,125.0
sg:9d1a398f102948b3971cda1b9d614197,29496,68.0
sg:96a6a2caa7d74ff681c2111b756364ab,3253,48.0
sg:348001f05a5b4c6cb75c43f7ed530ed5,10070,53.0
sg:a3b0b7aee5c0411b8625c48a2a0798e1,42430,75.0
sg:1b0fdac10d834f858763601140e3d30b,20825,37.0
sg:d55457e1ef5f4f7c87e03868e25d11fb,13949,29.0
sg:21576a8e08504a0fb80830ee4bc8bde2,22958,22.5
sg:307c6b58dbbf4392abb4e076431f884a,3813,50.0
sg:cbc90e4857bc4be48ac805dacd0f385f,2767,33.5
sg:2e6166a542874f6995cdc2837a47c02d,4362,58.5
sg:030629d316bb403ba3e85a2f02995b0f,7318,66.0
sg:7198c38848a04e8db0c4deff2c7d8483,48779,59.0
sg:0830980f983c44d8aed981e86fbd805d,1669,43.0
sg:316c2d986e50402ea2898688632b8683,1882,80.0
sg:49189cf530614827b031a16668e14a4a,1138,47.0
sg:c88bfc89a8d14126ac71304779122073,496001,34.0
sg:159ac83789344569ab54f6eef010cf6a,1690,43.5
sg:d685c03b1050486b91168da795d66810,8225,32.5
sg:6b772b076c58498d8346380afde8260c,4978,41.0
sg:199cd2a084d548248f63e54b34fe801a,6760,47.0
sg:295962e24f0e486fbed4576bc3e7c5db,3491,46.0
sg:5f1348435fd547b5ac82cbae1d2fd884,9133,78.5
sg:cee8c8931fbf458f858a6c3651584f2f,3152,52.5
sg:6f049887d6ba457b9601eb8f12be739d,8873,81.0
sg:bf329e14d9a94b96a6840f661e2b7703,9219,90.0
sg:59d1c99fc19f4988999b1d21d5df99ad,6152,39.5
sg:8d9978ea485e411c86f5132bd768b231,2454,26.5
sg:84892b4a29e14bd9a312e96676d71b20,2803,61.0
sg:8b23933a8c62416ab9326543fc0f236f,1590,82.0
sg:5fad2e4853ff43fa8165b29639b53cdb,3156,50.0
sg:c88f6350fc134e56808a0a1713b64e2b,2892,22.0
sg:59fc2e12d12b4370a16ee4d077af6583,10590,66.0
sg:7d64230350044efb9f3f427decadf880,20882,54.5
sg:e5a70aa2d6344922a25da60ef1f3ca47,13305,30.0
sg:73d11107ba724edbbd581ded3ae8fe8a,16583,31.5
sg:148446e8897f47578ee30bbeff864812,339003,75.0
sg:f226de5c4fa24ceab7a79bb36f907f83,3128,35.0
sg:01f001949bcc4edb8c7c3396caf7a583,4802,102.0
sg:9f051df9693f44c78f2ec1e15a8f5661,12791,80.0
sg:5f4f9bc3a2054f6ea6659afe450db16b,24980,41.0
sg:3a72732cc43048859c22bce74c48d8d9,66363,23.0
sg:1968ead7578f45bdb1f510342939d992,17968,80.0
sg:0994f958672b42faadc58e6fc967b769,2119,34.0
sg:8db779dee61e432680634395981c7a3f,5415,33.0
sg:254b3fd6e6f64d258424631dcd931351,989,49.0
sg:1ac0c1da19254f18b7291fe19820750d,32220,17.5
sg:23ea248a07f845d3a767cbf76a0bc4fd,87497,56.0
sg:463b0bd64d354ca888329ae6eb2c4147,51927,26.0
sg:406106cb714846d18a418a8e9f6ced73,5058,52.0
sg:99fadb9e16ee4ac5994b99c23aa0513d,8409,46.5
sg:85cc758493184bcf8734b8f5e8daa2c5,25282,33.0
sg:4c03d76a8bcf410484907015dce519d1,17462,119.0
sg:4449d3789a364f8caea20bdd085e8473,1729,42.0
sg:3d8deab39b4341809da22ce3261f8476,4712,29.5
sg:d8e076b03c824549aee1e44e8eb516a0,32282,59.0
sg:711416454acb457a9a906b6eff10ffd8,8563,28.5
sg:5a9094eef6d44dd19cd7d9e4b02215a1,10234,43.0
sg:065dc9dfb6e04aab9e7e015bc3bec64c,4864,43.0
sg:a97230423ba94c8ab30099356b0a3fd9,15408,44.0
sg:5582572f94f049008461a299870bceb1,4066,46.0
sg:8cd1e428a6fe46709fdd604d3e757569,11031,40.5
sg:6cf9e6e11a454c8eac79bfd8fd61fe0a,26701,81.0
sg:47347d6ca0b14875925fe5691671311a,25833,65.0
sg:7f1de046e0f5404dba428a1ba7d41cb8,2797,26.0
sg:2d478e84bba74e1e9bcfb86dad2c4a47,52783,41.0
sg:203a4ead5f2d4ed8808a071069bf30c2,40883,22.0
sg:bff555444edc494499b8f63d529057df,3097,9.0
sg:012e376ccbf349f7bd2975a9b5455f27,17931,103.0
sg:945cd38bc1c548ca9d984dd9cd618166,2282,19.0
sg:81a9157609984717949e9511fe984316,12521,22.0
sg:ce590c1c74204cec92f7a9a3b476569e,5655,47.5
sg:cf0527fbb52a4359a464ab61cc23145a,19009,37.0
sg:a4f488f0711c42baaf9d4ecc42cf1014,6482,23.5
sg:c5094875749c4386bc04ddb877478f49,139538,96.5
sg:3d243e4d4a41456e841215a0c309eb20,6603435,42.0
sg:9ea0d5e04c094aa4b833eadc8155b31f,14418,55.5
sg:44187f0ed0c142f486fdd6eb934a6eed,1955,41.0
sg:27ed0dd8ef69440daf0e1cc0b81a674b,27339,92.0
sg:53a11dbc942e42f7b020cfafc97278b5,44816,21.0
sg:0c569e0dddab4b1d88c56d092da40c65,47574,32.0
sg:9237f6e60d5544f8969be0bcaafcfd47,2882,29.0
sg:b84c317e757f437a9dc23d6cb9700b55,7707,59.0
sg:871dc2d44f5c41079f13f7d9bafc38a4,8737,54.5
sg:f0befd47bd534ece83cea43f700e0ba0,13305,33.0
sg:2d9f421a5db3471fa099054b5c404d5b,28201,21.5
sg:302ff38b6d3e43c19045e08ee6e92846,2573,13.0
sg:be69d650548c45eab2331947291c86d5,2221,29.0
sg:13b74b001de54371a307e2fe9154c29c,22058,17.5
sg:dbfbaa27859144edb6b6f09ea39295a3,78820,61.0
sg:0e4268308f4944f5b2bfaf71a4fb1e49,9491,36.0
sg:c815089485514007a4ee959ad3fb1d15,116432,21.0
sg:c3000420babd4fc6a76b82a7e9e3d36c,33829,61.0
sg:d35d23232afa482982aa100a118a4f44,34822,21.0
sg:9b6f44df5e3e40569e6d76303ba0b20a,13949,13.0
sg:0b525ae368094d1fa0a27f86cdd523ca,37000,16.0
sg:85edf300cd0e4244a2eaca5a1164d27e,20923,50.5
sg:59feb3d68005418c9e9884889488fa4f,3347,54.0
sg:24b917f8877d4c7b83d4e57c13e06c2b,128247,30.0
sg:e141020b182843dd96abf25e9e998a6a,8935,54.0
sg:bf9edb10ea5e48cea754865ade98c99f,1838,37.5
sg:83cf46ff2b8c45e9b225b4ea6700b1b3,16465,66.0
sg:b85bd234e948463095f6527aabfc403d,27931,57.0
sg:1d6663cb79594e4982b6bd8e44feba4d,6992,63.0
sg:015c78e80399457aad94c951de1a1c6c,6288,88.0
sg:be30f5b0c5694cedaa5342a74f979b11,11581,20.0
sg:aee5d45c7db44f77ac4591e9c5aab46a,47775,54.5
sg:0c1a62b6f6824a2a8dde36e8bdb4a891,56332,62.5
sg:7745006f01644eec94ff4a693412fa47,93132,13.0
sg:d2ea8ebabf1544dab74b3f219693cb84,4617,23.0
sg:43bbe994e68440889a979c2045415c04,24147,60.0
sg:de46d24598ef46809ac68bf77c774238,13305,46.0
sg:3d565a12295d4ce0ab7182715db47032,31184,43.5
sg:c3c6326f3aa94f8d93634c411d2ab756,41269,33.0
sg:d56afc77ac1a4a93a7520072a2cdc14f,2047,54.0
sg:e0cfe38a80ba462b8085e605ac1f290a,3777,16.0
sg:e80ac85494114eae912d1c93c624b0fe,2368,46.5
sg:fab3947f5c4445e289e3b228c1e202e7,33381,39.5
sg:bbcc15032aa24b99af07ac45b77b1e29,3116,30.0
sg:50dc96e8635b4efb9b7f90c30c3df092,51506,35.5
sg:f1e983ad3b1f4e8083c41f16709a911d,100288,55.0
sg:dc3422f43b7f41f0bf3ee88ef0401d31,3668,45.0
sg:b96347cd1fd34b3b9aa385d7ff23d025,4759,45.0
sg:fbefb616f1dd4ddfb683f1315514e3b6,19417,24.0
sg:36f8963814d04b18ae93996d97150ca4,70938,37.0
sg:91b19ae937974bc985febaf8d9c82976,1909,55.5
sg:335d50b8906748349743be60543362fd,2248,66.5
sg:14f92445dcb942fbbdd4bca77de396ab,2315,50.0
sg:208f755a51a44de2b9ef2ffbb2810476,3030,96.0
sg:a4a1d78eb01d4518a0cd98c4b09b1f7a,29724,60.0
sg:3411537405b3478b949baa57c1dd1348,29314,37.0
sg:08d736295b9140e89b829a611a814dbe,3144,34.0
sg:0e5602ef4f4149f89d52931e44adf24c,3752,38.0
sg:3223d829d7814b52b950907032546348,7570,20.0
sg:427983b43a044aefa0990f852f624c6e,13143,41.0
sg:1195f378d5d84399b7f092814d3e644a,13305,27.0
sg:e0c2bed2b7d245a8a2b44c32190adf74,1642,31.0
sg:fa4eebcf94de4ed3be62eaa67d99bafc,1272,715.0
sg:ce45ad57760843268c2cf0cde5cade06,14717,65.0
sg:40d12dabd1414317a62c48cdf79da1b1,7421,25.0
sg:6092a2a8653e4862bfb16776d456ecb7,85930,99.0
sg:a6b3a433cdf14585aa2cf9e8962e0f72,170418,145.0
sg:26e883d672de4dc782aa91e22d0c14a8,16714,50.0
sg:6b7f680d7e4b4947b08414e91557af37,8459,89.0
sg:7ac7b8a21e4246a3bf89c448bea14a65,31184,21.0
sg:06f7332903244252a6e89b5589b86663,25533,22.0
sg:2b239eb3d1cc4c5d97dda32c780ad300,35649,66.0
sg:b85f42f933ce403397b4271af327ab9b,2737,72.0
sg:081f096976a64dfba05654779a22abf5,24126,48.5
sg:15901ff082ce41d28058b588f4d6baf4,34132,50.0
sg:2538be35f4ff49859b85e362b978d64c,13305,177.0
sg:271f95a7234d4d16a38120e580b646bd,28012,30.0
sg:4eff775fe677477ebb87a736e5ddaa54,155604,67.0
sg:1b5783538ed746ca884a8b16c0109cca,19335,61.0
sg:e0603639ebaf42a0bb37168d69023fa4,2528,37.0
sg:70a2953de0c44043a66856b8b552cc05,21023,36.5
sg:7c175392a0ee45df94cf35b05312a711,26247,22.75
sg:ffc4b9a55583423abb87d53c1bc5b131,12081,37.0
sg:da0163fb09904147834f5a1b466e5776,1955,94.0
sg:08bcc5a9caab431ca317375c7d17021d,26964,60.5
sg:3f074debb3f04c90bc4dbce8d1dcc829,2120,41.0
sg:222635a0f22b4027bcb577fb27cee1f6,11318,37.5
sg:66e83cd854314a6fb1825b725d28d6ee,23237,30.0
sg:6a27e7eb7ee84d7b8a0fb3e51f31adfb,9024,42.0
sg:53c26c9fa0c4491ca3f0885ed9eccf96,2525,47.0
sg:0867a6fcabbd4816872e612343cd4778,11814,46.5
sg:00426645d72e4b8e840772d36ae95a5c,4085,56.0
sg:8c93db1fbdf74e6bbd60edff8fafffc4,3957,83.0
sg:fc6b59b0140a4740aab992512175dbaa,28346,21.0
sg:291f70725b904a55acbdab913cb9f986,3350,62.0
sg:6ee2a60ff5ce4d50b0f4304894d03d58,11213,36.0
sg:6ef5a80b263d4d8bb787355f5ead101c,8022,49.0
sg:6d5418b393594f4ba168890a8b9d2db4,26993,49.0
sg:97f9116b2168453a83de8bc5f352e515,10643,62.0
sg:f2aba0b5f939488b82dd01d3f83a0975,26955,39.5
sg:0a9b35d576fd4af59952676cb486493b,2059,60.0
sg:d3aa0789e25d4d89ab9e0cf2563fa9b9,58404,27.5
sg:476ef9b1d2664795967dd7aa4cddb092,46737,56.0
sg:6e1747d1c0ce423cba5e6416e1e689ef,44817,18.0
sg:c2a2e015aa2d43b08d134e2bf9614320,48263,22.0
sg:d658b51a78254bf59098957a9b37065a,1238,21.0
sg:ad5013d417074838b91b7432e013a805,50072,20.0
sg:ff76c97ea955469299a23168c1410c0d,4048,76.0
sg:f280de0ac5a2496d9e50e28934c3d367,1999,22.0
sg:a537b2a9717b49b980e9f5ec5a7d3fee,14739,61.5
sg:27d1786a515f4631876a8f489865431c,2370,53.0
sg:32ec6d522a79423d806ea6c3f0bbcd69,8176,50.5
sg:955d927a8cf84eb4a5b50f5862bd853a,16088,77.0
sg:4a58457d63274fa99f4352aaa8f3ff87,7444,41.0
sg:a55a51919ccc419d8631f844bd3e5277,5803,30.0
sg:7a6d57ef545d4b7b8ef5f4f81e03541b,3541,9.0
sg:95f063e2dd35447584d162f749d6bf1a,20722,66.0
sg:1934fd2d41e54a91aff83fb9c4497b91,3910,62.0
sg:0112cb9982024e50b88b3acd41161faa,52603,136.0
sg:74464c95ea9649b1a620472f0aa7e627,142046,58.5
sg:de52f156fa3c40ceb251ea180f26b0c2,17528,107.0
sg:7229f5fd7854478f99378d487a79763d,37017,122.0
sg:7f63bc6be696409d98750b4817ea0757,10029,27.5
sg:d237dac194814a829ec647c00ac3e021,14844,42.0
sg:fa52d5c082ee437197a674e9e580d5ab,247118,63.0
sg:7d878e1d7dae4dea8949c3b35089cde1,220230,58.0
sg:7679d582e2054b6082f66c910adc127d,18447,41.0
sg:b18f6fa4f0c34a329fd4dc0dfa633c03,4390,72.0
sg:623bc79a60704b12a5e340e80a647cb4,9894,19.0
sg:42d89a9c1dff4f3a9a3ba66fbb66159c,3801,40.5
sg:c6c0a981c5e14fde8ac0e2357d7351e9,13357,62.0
sg:e811290e53c0431b85a8b7e5bcbc223d,49370,48.0
sg:cbc7e2911e7f4ca0a35f3debd0d68048,35230,28.5
sg:26a107b050c14841b6a19b3ef96d7876,1195,31.0
