id,feet,median
sg:5fa7f6c782e9439995d206e4fee5fc0f,11966,11.0
sg:4cc4d675da20463c9fbd59960442ea96,104471,22.0
sg:48825a3ec01b42d3874da2d448fb9df4,59794,46.0
sg:8d7c9a32499f4e1ab805ed07b1dc6a08,1412,18.0
sg:cc78ca3e478b41eea71aa26433f8e6f4,13870,19.0
sg:7363c872e4c44d4a9e60c093f5167758,44904,28.5
sg:3eb47aadaa54428782cd92ed912d3311,47123,92.0
sg:7e9d5f2c520244a09d783f9ff77ed45d,10370,14.0
sg:d1752b843df441a7ac3e994fe87091bc,5799,42.0
sg:2f55c33213e34f05b38cd300e37711fc,2845,41.0
sg:eee69fbe226340388abc217e212ac2c9,17686,11.0
sg:a200916c584d4fdca1b9f3311ab9ff76,12125,17.0
sg:24eb531c74d14933b84e3e3626d3d3fd,46059,20.0
sg:1fdb70961fe343f38077de600ccbc354,11225,13.5
sg:298d30e385114be0a9ea6d86e502e365,1815,42.5
sg:f49c99720c6f4c99aef2f75da710f757,10094,10.0
sg:b15d5ecfb5f349549a4cd5df74823786,5357,13.0
sg:d61c75e4a99b4c3aa27729cd8275df95,76374,18.0
sg:32edae9bc1624918b40355a5612fcdd4,9034,13.5
sg:97ebc00686184f8dbba0b2dcbccd0443,4411,46.0
sg:a571b4035bdf48b1945763f74120d185,8671,21.0
sg:d203b3a678cc42c5b797876c43ddb814,218755,23.0
sg:31f2f9f9884a495fbfe0d55afef03729,2585,30.5
sg:ae48c6c6cfd248e6b077608f31d31cb3,1466,29.5
sg:87306ec8a9f246f3906295c0cd7c0421,17828,20.0
sg:5fb677813bac413eaedc90c2d63a9047,1249,96.0
sg:fd4ea0c0511f4e068030c8faa20e599d,10458,11.0
sg:38d0f274552e4221a24d6145d1b15996,12415,27.5
sg:c709430951ac45a491f674a8f95f8626,14712,36.0
sg:c93bcb724c574107901e481403ab85b3,1625,124.0
sg:1fc34c84398c4ae598c80763fc8e9203,358109,90.0
sg:ed1ffaa6e45c47b2af4a4e0af95a95b8,6900,13.5
sg:93a54ab073284a39b67842992d6cc78a,25899,15.0
sg:bfa6e131a60e4fe7872446b25891cf08,1430,19.0
sg:5952d48e41604d1da86e501fadc7ed14,8057,21.0
sg:578114e2cd4c41f690072e560b043719,2655,9.0
sg:6c1e873962044027a11c6c2c05816daa,2328,19.0
sg:8cce048b78fc47ff8324ef8d54125e2c,36428,21.0
sg:176d1ff4142a41c0931da669b5b2f47e,1579,24.75
sg:b53cc122675b482cac8de81f3819a9cc,2619,71.0
sg:33e8710c0e584e95a5086562d2c8eda0,1627,90.0
sg:5af525bcafef457cac83efb91a93b4eb,1386,62.0
sg:69acee84fedd42a392739445711f4af4,8244,10.0
sg:348c9f8d0614497394cb58716732d77f,84236,150.0
sg:651d2ac913804a1293f1dca2421cbabb,973,97.0
sg:e24de29339a54a2ebf25a22a5bc8b316,9870,43.0
sg:e88ac19abaf34c1ba53182610644bdb2,2210,19.0
sg:f723bb8f2fd847db8b2d8f14fac72b5c,1053,91.0
sg:0182a98a7d4d495598f57cbc4b37d6c8,1934,34.0
